"ep_airdate","tweet_id","text_clean","n_questions"
"2022-09-29","1575613188070154270","Can Keir Starmer make good on his promises and more importantly, who is going to pay for it?",4
"2022-09-29","1575616234959376384","Which city should host Furovision next year, Glasgow or Liverpool?",4
"2022-10-06","1578139136845877250","How long do you think Liz Truss will be able to continue as prime minister?",3
"2022-10-06","1578146533916262400","Will there be a gas and energy emergency this  winter?",3
"2022-10-06","1578149860519313409","Can trust in the Metropolitan Police be restored?",3
"2022-10-13","1580675814651473920","Can Liz Truss unite her backbenchers and in turn calm the market?",4
"2022-10-13","1580680509293731849","Are unionist politicians afraid of a second independence referendum?",4
"2022-10-13","1580685373335805961","Was it right for someone in Nicola Sturgeon’s position to say she ‘detests’ the Tories?",4
"2022-10-13","1580688403141632009","Aren't our health and social care services deserving of more than a clap and a pat on the back?",4
"2022-10-20","1583175102564139008","The Tories seem unable to forma functioning government - should  the country be given a General Election?",2
"2022-10-20","1583184170410311680","Who is the best candidate to replace Liz Truss?",2
"2022-10-27","1585749389905108993","Can Rishi Sunak unite a fractious  Tory party and bring stability to the government of this country?",4
"2022-10-27","1585753339697979400","Patients are not being discharged into the community due to a social care crisis. How is the government going to tackle this?",4
"2022-10-27","1585759102474588160","Are Just Stop oil's latest protests hurting their own cause?",4
"2022-10-27","1585762294558068736","If the Thick of It were written today, would it be even funnier or much less funny?",4
"2022-11-03","1588301750401835008","Is it too late to avoid a long recession?",4
"2022-11-03","1588306886314672135","Should MPs be allowed to appear on reality TV shows?",4
"2022-11-03","1588309461067702272","Is our asylum system in crisis?",4
"2022-11-03","1588314068548554752","Should we be supporting the Qatari World Cup?",4
"2022-11-10","1590837855865417728","Are. nurses justified in taking industrial action?",3
"2022-11-10","1590841836091764736","How many insects need to be consumed before MPs are held to a code of conduct fit for their position?",3
"2022-11-10","1590847388733779968","Is COP27 realistic when the biggest emitters simply aren't there?",3
"2022-11-17","1593375366604722176","Can the British economy survive another two years of austerity?",3
"2022-11-17","1593383321148407808","To what extent will “nimbyism” impede our progress to achieving Net Zero?",3
"2022-11-17","1593388781625016320","Should I secretly watch the World Cup even if I don’t agree with where it’s being held?",3
"2022-11-24","1595914005247188992","What would the panel do to encourage the economically inactive into the workplace?",4
"2022-11-24","1595917058423681025","After two disastrous Christmases due to the pandemic - is the RMT Union set on destroying this one, or is it a legitimate dispute?",4
"2022-11-24","1595921414824943616","Is Matt Hancock excelling himself in the jungle?",4
"2022-11-24","1595923873874051072","Will there be a  time in the future when the ‘more wealthy’ will be asked to pay for NHS treatment?",4
"2022-12-01","1598448435102855168","Lady Hussey repeatedly asked Ngozi Fulani where are you really from - Is this more evidence of racism in the Royal household?",4
"2022-12-01","1598452652274339858","Would removing tax  breaks from private  schools be an attack on aspiration or unfair privilege?",4
"2022-12-01","1598455554581692424","What does the panel  suggest as a solution  to the current crisis with ambulance waiting times?",4
"2022-12-01","1598460071351963648","Is belief in a god an outmoded belief in the 21st century? If so, is that a good thing?",4
"2022-12-08","1600985055744397312","Is Britain broken?",4
"2022-12-08","1600991060377112576","Does the building of a new coal mine damage the government’s net zero campaign?",4
"2022-12-08","1600994396748464128","How much damage have Harry and Meghan caused to the reputation of the Royal Family?",4
"2022-12-08","1600996798214000642","Should the House of Lords be abolished?",4
"2022-12-15","1603521719792287747","Does the nurses’ strike show government failure or a government battling for the taxpayer?",4
"2022-12-15","1603527510133710850","Should there be a safe and legal route to claim asylum before you have entered the country?",4
"2022-12-15","1603531291122896896","EIGN  TIME  What are the  benefits of Brexit?",4
"2022-12-15","1603534651041239040","Should the government be legislating to allow more people to work from home?",4
"2023-01-12","1613668524156940289","Will the prime  minister admit the NHS ts in crisis?",4
"2023-01-12","1613674708221952000","Should all employees have the basic right to strike?",4
"2023-01-12","1613678913200455680","Has Harry's autobiography damaged the monarchy?",4
"2023-01-12","1613682187962028034","Students currently study maths till 16. Rishi Sunak wants to increase this to 18. What difference will four years make?",4
"2023-01-19","1616205750908424202","Is a completely free NHS - based on its original goals - still a realistic option?",4
"2023-01-19","1616209057102139394","How do we convince nurses and doctors to stay in the NHS?",4
"2023-01-19","1616212999538089986","Should GPs be employed directly by the NHS?",4
"2023-01-19","1616219083531337730","Why isn’t mental health provision properly funded?",4
"2023-01-26","1618742020675194880","Can Nadhim Zahawi stay in post?",3
"2023-01-26","1618746606928404481","Would hard-wiring  Levelling Up into law help tackle unequal living standards?",3
"2023-01-26","1618752691563364352","Should the government have rejected the idea of menopause leave?",3
"2023-02-02","1621278587604160512","Are teachers worth a 10% pay rise?",3
"2023-02-02","1621282336628252674","Should safeguarding for women-only spaces be reviewed?",3
"2023-02-02","1621290195143229441","What Is the solution to the UK’s economic troubles?",3
